Domain,Url,Product_id,Time,Rating,Comment
['yes24.vn'],https://www.yes24.vn/vien-uong-bo-khop-alltimes-care-4-in-one-jointatc001-p1599226.html,1599226,2015-09-10_12-06-46,5,"sản phẩm này công hiệu thật đó, mới dùng khoảng hơn nửa tháng mờ tôi cảm thấy đỡ đau nhức rồi"
['yes24.vn'],https://www.yes24.vn/vien-uong-cho-te-bao-than-kinh-va-mau-puritans-pride-timed-release-b12-1000mcg-100-vien-1380-p1714960.html,1714960,2017-02-22_10-46-06,5,Han sd lau .tot.dong goi can than
['yes24.vn'],https://www.yes24.vn/vien-uong-giai-ruou-nomikai-bancho-40-vien-p1786569.html,1786569,2018-01-16_12-37-26,5,"Đã nhận được hàng, Yes24 giao hàng nhanh, đóng gói cẩn thận"
['yes24.vn'],https://www.yes24.vn/combo-2-hop-thuc-pham-bao-ve-suc-khoe-nghe-vien-adiva-30-vien-x-2-tang-6-lo-yen-p1805305.html,1805305,2018-06-02_18-48-42,5,"Giao hàng nhanh, hy vọng có tác dụng tốt"
['yes24.vn'],https://www.yes24.vn/combo-2-hop-thuc-pham-bao-ve-suc-khoe-nghe-vien-adiva-30-vien-x-2-tang-6-lo-yen-p1805305.html,1805305,2018-04-05_10-20-44,5,giao nhanh! hài lòng
['yes24.vn'],https://www.yes24.vn/combo-2-hop-thuc-pham-bao-ve-suc-khoe-nghe-vien-adiva-30-vien-x-2-tang-6-lo-yen-p1805305.html,1805305,2017-09-29_09-09-35,5,sản phẩm sử dụng tốt đã dùng được 3 hộp không còn cảm giác khó chịu ở dạ dày khi nhịn đói nữa sẽ mua dùng thêm
['yes24.vn'],https://www.yes24.vn/combo-2-hop-thuc-pham-bao-ve-suc-khoe-nghe-vien-adiva-30-vien-x-2-tang-6-lo-yen-p1805305.html,1805305,2017-05-11_11-18-35,5,"mình thích sản phẩm này quá, mới mua cho má mình."
['yes24.vn'],https://www.yes24.vn/hop-3-lo-te-bao-goc-nhau-thai-cuu-carlmark-bionano-concentrated-placenta-10ml-x-3-p1818333.html,1818333,2018-10-16_04-38-58,5,Mình đả sử dụng sản phẩm rất ok
['yes24.vn'],https://www.yes24.vn/hop-3-lo-te-bao-goc-nhau-thai-cuu-carlmark-bionano-concentrated-placenta-10ml-x-3-p1818333.html,1818333,2017-08-11_09-47-27,5,Sản phẩm ok
['yes24.vn'],https://www.yes24.vn/hop-3-lo-te-bao-goc-nhau-thai-cuu-carlmark-bionano-concentrated-placenta-10ml-x-3-p1818333.html,1818333,2017-07-17_09-32-01,5,"da nhan duoc sp , tem va dong goi chinh hang"
['yes24.vn'],https://www.yes24.vn/thuc-pham-chuc-nang-bo-sung-vitamin-c-puritans-pride-buffered-c500mg-100-vien-p1826779.html,1826779,2018-05-22_08-13-35,5,da mua hang
['yes24.vn'],https://www.yes24.vn/thuc-pham-chuc-nang-bo-sung-vitamin-c-puritans-pride-buffered-c500mg-100-vien-p1826779.html,1826779,2018-03-07_10-34-25,5,"đa nhan hang, HSD 07/2018"
['yes24.vn'],https://www.yes24.vn/thuc-pham-chuc-nang-bo-sung-vitamin-c-puritans-pride-buffered-c500mg-100-vien-p1826779.html,1826779,2018-01-26_22-24-47,5,nhanh quá luôn
['yes24.vn'],https://www.yes24.vn/thuc-pham-chuc-nang-bo-sung-vitamin-c-puritans-pride-buffered-c500mg-100-vien-p1826779.html,1826779,2017-10-13_06-05-22,5,Da mua hang
['yes24.vn'],https://www.yes24.vn/thuc-pham-chuc-nang-bo-sung-vitamin-c-puritans-pride-buffered-c500mg-100-vien-p1826779.html,1826779,2017-07-24_11-56-37,5,Đã nhận đc hàng. Giao hàng nhanh. Đóng gói cẩn thận
['yes24.vn'],https://www.yes24.vn/vien-uong-vitamin-tong-hop-cho-phu-nu-mang-thai-puritans-pride-prenatal-vitamins-100-vien-p1826776.html,1826776,2018-11-30_12-34-00,5,Đã nhận được hàng
['yes24.vn'],https://www.yes24.vn/vien-uong-vitamin-tong-hop-cho-phu-nu-mang-thai-puritans-pride-prenatal-vitamins-100-vien-p1826776.html,1826776,2017-08-28_09-48-53,5,Giao hàng nhanh!
['yes24.vn'],https://www.yes24.vn/vien-uong-vitamin-tong-hop-cho-phu-nu-mang-thai-puritans-pride-prenatal-vitamins-100-vien-p1826776.html,1826776,2017-08-17_14-34-22,5,Date 05/2018
['yes24.vn'],https://www.yes24.vn/vien-uong-vitamin-tong-hop-cho-phu-nu-mang-thai-puritans-pride-prenatal-vitamins-100-vien-p1826776.html,1826776,2017-08-10_11-37-40,5,Hàng giao nhanh.
['yes24.vn'],https://www.yes24.vn/vien-uong-vitamin-tong-hop-cho-phu-nu-mang-thai-puritans-pride-prenatal-vitamins-100-vien-p1826776.html,1826776,2017-08-02_14-48-07,5,"Hàng đóng gói cẩn thận, date xa 05/2018."
['yes24.vn'],https://www.yes24.vn/vien-uong-bo-sung-omega-369-principle-nutrition-complete-triple-omega-369-150-vien-p1837737.html,1837737,2018-11-13_15-11-30,5,SP như mô tả
['yes24.vn'],https://www.yes24.vn/thuc-pham-chuc-nang-ho-tro-khop-puritans-pride-glucosamine-sulfate-1000mg-120-vien-p1826771.html,1826771,2017-10-16_21-10-41,5,Good for health.!
['yes24.vn'],https://www.yes24.vn/-p1915646.html,1915646,2018-05-27_05-25-44,5,Da nhan hang chua du dung
['yes24.vn'],https://www.yes24.vn/tui-hat-hanh-nhan-my-500gr-p1915672.html,1915672,2018-07-12_20-16-13,5,Đã nhận hàng
['yes24.vn'],https://www.yes24.vn/bo-2-tui-hat-hanh-nhan-my-500gr-p1915673.html,1915673,2018-06-28_08-21-04,5,"rao hàng nhanh, bọc gói cẩn thận"
['yes24.vn'],https://www.yes24.vn/vien-uong-tang-cuong-noi-tiet-to-giam-san-nam-hong-kieu-nu-mediplantex-30-vien-mp015-p1926005.html,1926005,2018-10-25_21-40-55,5,Giao nhanh. Đang sd sp.
['yes24.vn'],https://www.yes24.vn/vien-uong-bo-nao-mediplantex-ataxavi-ichtri-vuong-30-vien-mp014-p1926004.html,1926004,2018-06-16_17-28-20,5,giao hang nhanh dong goi can than
['yes24.vn'],https://www.yes24.vn/vien-bo-nao-super-ginkgo-bach-qua-60-vien-nang-thuc-vat-solgar-3914-hsd-52019-p1925091.html,1925091,2018-10-12_12-26-54,5,"da nhan duoc hang, hu nho xinh"
['yes24.vn'],https://www.yes24.vn/vien-uong-dau-gac-mediplantex-mediroten-100-vien-mp007-p1925997.html,1925997,2018-06-16_17-27-58,5,"chua dung thu nen chua biet the nao, khi nao dung xong se cho nhan xet. giao hang nhanh, dong goi can than, thanks yes"
['yes24.vn'],https://www.yes24.vn/vien-uong-nhan-sam-liginton-tang-cuong-suc-khoeboi-bo-khi-huyet-mediplantex-50-vien-mp005-p1925995.html,1925995,2018-10-25_21-40-24,5,Giao hàng nhanh. Đang sd
['yes24.vn'],https://www.yes24.vn/ho-tro-dieu-tri-ung-thu-dau-da-day-%E2%80%93-vi-khuan-hp-mediplantex-30-vien-mp003-p1925994.html,1925994,2018-05-29_10-18-22,5,Hay qua de mình đặt 1 hộp
['yes24.vn'],https://www.yes24.vn/ho-tro-dieu-tri-ung-thu-dau-da-day-%E2%80%93-vi-khuan-hp-mediplantex-30-vien-mp003-p1925994.html,1925994,2018-05-29_10-18-22,5,Hay qua de mình đặt 1 hộp
['yes24.vn'],https://www.yes24.vn/ho-tro-dieu-tri-ung-thu-dau-da-day-%E2%80%93-vi-khuan-hp-mediplantex-30-vien-mp003-p1925994.html,1925994,2018-05-29_10-18-21,5,Hay qua de mình đặt 1 hộp
['yes24.vn'],https://www.yes24.vn/vien-bo-sung-dha-co-vitamin-d3-cho-tre-em-natural-life-1419411780101-p1961819.html,1961819,2018-10-31_08-11-08,5,Đã nhận được hàng dùng một thời gian mới biết được kết quả
['yes24.vn'],https://www.yes24.vn/thuc-pham-bo-sung-tang-ky-optimum-nutrition-serious-mass-banana-12lbs-p1857544.html,1857544,2018-09-16_23-57-01,5,Hàng tốt nên mua về dùng cho người mới và đang tập GYM
['yes24.vn'],https://www.yes24.vn/vien-uong-bo-sung-canxi-va-vitamin-d-principle-nutrition-calcium-600-vitamin-d-110-vien-p1837731.html,1837731,2018-11-13_15-12-04,5,Sản phẩm tốt
['yes24.vn'],https://www.yes24.vn/vien-uong-bo-sung-canxi-va-vitamin-d-principle-nutrition-calcium-600-vitamin-d-110-vien-p1837731.html,1837731,2018-10-17_10-53-10,5,"Sản phẩm tốt, sử dụng hiệu quả"
['yes24.vn'],https://www.yes24.vn/bo-5-sam-nhung-bo-than-gold-giup-tang-cuong-sinh-luc-cho-ca-nam-va-nu-30-vienx5-p1865716.html,1865716,2018-08-23_15-16-48,5,"đã nhận hàng, sản phẩm dùng tốt, đã mua lần 2"
['yes24.vn'],https://www.yes24.vn/thuc-pham-chuc-nang-vitamin-d3-180-vien-335-p1905945.html,1905945,2018-11-29_12-03-58,5,Đã nhận được hàng
['yes24.vn'],https://www.yes24.vn/thuc-pham-chuc-nang-bo-sung-kem-zinc-100-vien-435-p1905946.html,1905946,2018-11-29_12-03-31,5,Đã nhận được hàng
['yes24.vn'],https://www.yes24.vn/tinh-chat-lam-dep-chong-lao-hoa-adiva-collagen-gold-hop-14-lox30ml-p1889421.html,1889421,2018-10-22_09-31-43,5,"Thời gian giao hàng nhanh, chất lượng sản phẩm tốt."
['yes24.vn'],https://www.yes24.vn/tinh-chat-lam-dep-chong-lao-hoa-adiva-collagen-gold-hop-14-lox30ml-p1889421.html,1889421,2018-10-14_21-59-36,5,Đã nhận hàng chưa sử dụng nên chưa nhận xét kết quả
['yes24.vn'],https://www.yes24.vn/vien-uong-ngan-rung-toc-bell-hair-formula-for-men-and-women-30-vienhop-p1933642.html,1933642,2018-07-23_09-02-34,5,Giao hàng nhanh. Hsd đến 2021
['yes24.vn'],https://www.yes24.vn/combo-3-hop-100-vien-uong-sun-ca-map-bell-shark-cartilage-750mg-1-1934553-p1934553.html,1934553,2018-11-17_12-16-52,5,Hàng giao nhanh
['yes24.vn'],https://www.yes24.vn/combo-3-hop-100-vien-uong-sun-ca-map-bell-shark-cartilage-750mg-1-1934553-p1934553.html,1934553,2018-09-28_09-56-13,5,"Đã nhận hàng, giao hàng nhanh, bắt đầu dùng, chắc hiệu quả phải chờ 2-4 tuần sau mới cảm nhận đc"
['yes24.vn'],https://www.yes24.vn/combo-3-hop-100-vien-uong-sun-ca-map-bell-shark-cartilage-750mg-1-1934553-p1934553.html,1934553,2018-09-11_16-28-21,5,"Hàng giao nhanh, tem mác Date sử dụng rõ ràng, đến 2020, quà tặng kèm rất thiết thực, mua cho gia đình rất hợp lý"
['yes24.vn'],https://www.yes24.vn/combo-3-hop-100-vien-uong-sun-ca-map-bell-shark-cartilage-750mg-1-1934553-p1934553.html,1934553,2018-08-11_14-03-57,5,"Đã nhận thêm hàng, vẫn đang dùng"
['yes24.vn'],https://www.yes24.vn/combo-3-hop-100-vien-uong-sun-ca-map-bell-shark-cartilage-750mg-1-1934553-p1934553.html,1934553,2018-08-01_21-10-24,5,Đã nhận được hàng và quà tặng
['yes24.vn'],https://www.yes24.vn/thuc-pham-bo-sung-tang-ky-optimum-nutrition-serious-mass-chocolate-12lbs-p1857545.html,1857545,2018-04-13_10-26-08,5,"Đã nhận được hàng, to không tưởng luôn, uống khi nào mới hết..."
['yes24.vn'],https://www.yes24.vn/vien-uong-tang-noi-tiet-to-puritans-pride-dhea-50mg-50-vien-5031-p1715117.html,1715117,2018-07-06_12-06-18,5,đã nhận hàng ....
['yes24.vn'],https://www.yes24.vn/vien-uong-tang-noi-tiet-to-puritans-pride-dhea-50mg-50-vien-5031-p1715117.html,1715117,2017-12-06_16-20-37,5,da nhan hang
['yes24.vn'],https://www.yes24.vn/vien-uong-tang-noi-tiet-to-puritans-pride-dhea-50mg-50-vien-5031-p1715117.html,1715117,2017-08-11_19-48-01,5,"Đã nhận hàng, chưa sử dụng"
