Domain,Url,Product_id,Brand,Category,Model,Price,Seller,Info
lazada.vn,https://www.lazada.vn/products/xiaomi-mi3-ram-2gb-hang-nhap-khau-i238106279-s303856028.html?search=1,238106279,Xiaomi,Điện thoại di động,Xiaomi Mi3 Ram 2Gb - Hàng nhập khẩu,1.350.000 ₫,Giarequa1,"- Camera chính 13MP với f/2.2, tự động lấy nét, đèn flash kép LED, gắn thẻ địa lý, lấy nét cảm ứng, dò tìm khuôn mặt/nụ cười, HDR và camera mặt trước 2MP Thông tin chi tiết xiaomi mi3: - Camera chính 13MP với f/2.2, tự động lấy nét, đèn flash kép LED, gắn thẻ địa lý, lấy nét cảm ứng, dò tìm khuôn mặt/nụ cười, HDR và camera mặt trước 2MP - Màn hình cảm ứng điện dung IPS LCD 12,7 cm (5 inch) với độ phân giải 1080 x 1920 pixel, mật độ điểm ảnh 441 ppi và hỗ trợ màu 16M - Android v6.0Marshmallow - Bộ xử lý lõi tứ 2.3GHz Krait 400 Qualcomm MSM8274AB Snapdragon 800 lõi tứ, Adreno 330 GPU, RAM 2GB, - Bộ nhớ trong 16GB, 1 sim - Pin lithium-ion 3050mAH cung cấp thời gian đàm thoại là 25 giờ và thời gian chờ là 500 giờ"
lazada.vn,https://www.lazada.vn/products/dien-thoai-lv6-2-sim-ram-1gb-bh-1-nam-i155752797-s165584688.html?search=1,155752797,LV mobile,Điện thoại di động,Điện Thoại LV6+ - 2 SIM - Ram 1GB - BH 1 năm,969.000 ₫,Mai Linh Shop.,- MTK 6580 Quad core 1.3Ghz  GIAO NGẪU NHIÊN LV6+ HOẶC ZIP8 THEO LÔ HÀNG hàng nguyên seal từ nhà cung cấp GIAO HÀNG NGẪU NHIÊN LV6+ HOẶC ZIP8 THEO LÔ HÀNG 
lazada.vn,https://www.lazada.vn/products/dien-thoai-sony-xperia-m4-aqua-i251333206-s333052247.html?search=1,251333206,No Brand,Điện thoại di động,điện thoại sôny xperia m4 aqua,1.500.000 ₫,Hải Đăng smartphone,"- Hệ điều hành: Android- Màn hình : 5.0 inch, 16 triệu màu, độ phân giải chuẩn HD (1280 x 720 pixels). - Camera sau: 13 MP, Chạm lấy nét, nhận diện gương mặt và nụ cười, HDR, Panorama, quay phim 1080p@30fps. Hỗ trợ video call, đèn Flast.- Camera trước: 5 MP- RAM: 2 GB- Bộ nhớ trong: 8 GB, hỗ trợ thẻ nhớ ngoài tối đa 128 GB- Chipset: Qualcomm MSM8939 Snapdragon 615- Tốc độ CPU: Octa-core (4x1.5 GHz + 4x1.0 GHz) - GPU: Adreno 405- Kích thước: 140.5 x 72.6 x 7.3 mm "
lazada.vn,https://www.lazada.vn/products/dien-thoai-mini-cam-ung-sieu-mong-anica-a16-gold-i248207733-s324223138.html?search=1,248207733,AN,Điện thoại di động,Điện thoại mini cảm ứng siêu mỏng Anica A16 (Gold),950.000 ₫,benpro,"Bluetooth 3.0; TÍNH NĂNG CƠ BẢN - Giảm thiểu được tình trạng cướp giật lúc nghe điện thoại ngoài đường (đặc biệt là những điện thoại đắt tiền); - Anica A16 siêu mỏng chỉ 3.3mm, dáng thẳng thanh mảnh, bo viền tinh tế; - Màn hình màu OLed.1.63 inch 128 x 36 pixel , rõ ràng, bức xạ thấp; - Toàn bộ 2 mặt A16 gắn thêm kính cường lực chống xước, riêng mặt trước được tráng gương radian 2.5D; - Kiểu phím lớn, rộng; phím bấm cảm ứng nhạy lướt mượt; - Ghi âm cuộc đàm thoại để không bỏ lỡ thông tin liên lạc; - Danh bạ hỗ trợ 300 số, tin nhắn : 200 SMS - Hỗ trợ mạng: GSM 850/ 900 / 1800 / 1900 - Bluetooth: 3.0 cho phép kết nối với smartphone và các thiết bị kết nối không dây; - Khe cắm thẻ thông minh : 1 micro sim + 1 thẻ SD , 1 micro sim + 1 nano sim; - Hỗ trợ thẻ nhớ ngoài lên tới 32Gb; - Ngôn ngữ chính: Tiếng Việt; - Pin polymer 480mAh thời gian chờ đạt 120h. "
lazada.vn,https://www.lazada.vn/products/dien-thoai-niuwan-f1-kieu-dang-xe-bat-mat-i102511732-s272408316.html?search=1,102511732,THT,Điện thoại di động,ĐIỆN THOẠI NIUWAN F1 KIỂU DÁNG XE BẮT MẮT,390.000 ₫,ALOFONE,Tên sản phẩm: Niuwan F1 độc lạ 
lazada.vn,https://www.lazada.vn/products/dien-thoai-xach-tay-samsunggalaxyj6-2018-ram-3gb32gb-i250294060-s330379526.html?search=1,250294060,OEM,Điện thoại di động,Điện Thoại Xách Tay SamsungGalaxyJ6-(2018) (Ram 3GB/32GB),2.000.000 ₫,Di Động Việt 689,Công nghệ màn hình :Super AMOLED 
lazada.vn,https://www.lazada.vn/products/wiko-u-feel-go-16gb-ram-3gb-4000mah-xam-den-hang-phan-phoichinh-thuc-i150508617-s158182391.html?search=1,150508617,WIKO,Điện thoại di động,"Wiko U Feel Go 16GB RAM 3GB 4000mAH (Xám đen) - Hãng phân phối
chính thức",1.809.000 ₫,Lazada Retail EL Retail Store,HĐH Android 6.0 (Marshmallow) 
lazada.vn,https://www.lazada.vn/products/dien-thoai-wiko-sunny-3-plus-mh-545-inch-tran-vien-ket-noi-3g-wifi-moi-100-bao-hanh-12-thang-i251594414-s333750781.html?search=1,251594414,WIKO,Điện thoại di động,"Điện thoại Wiko Sunny 3 Plus MH 5.45 inch tràn viền, kết nối 3G, wifi mới 100% ( Bảo hành 12 tháng)",1.290.000 ₫,Hàng tại kho không lo về giá,Màn hình 5.45 tỷ lệ 18:9 tràn viền 
lazada.vn,https://www.lazada.vn/products/dtdd-1280-ban-le-gia-si-sieu-ben-bao-hanh-1-doi-1-den-i248448099-s324986457.html?search=1,248448099,OEM,Điện thoại di động,"ĐTDĐ 1280 bán lẻ giá sỉ, siêu bền - bảo hành 1 đổi 1 (Đen)",139.000 ₫,Công ty CP MinGroup,"Nguyên hộp máy mới đủ phụ kiện Pin, sạc "
lazada.vn,https://www.lazada.vn/products/xiaomi-mi-6x-64gb-ram-6gb-kim-nhung-den-hang-nhap-khau-op-lung-cuong-luc-tai-nghe-i211416791-s264644968.html?search=1,211416791,Xiaomi,Điện thoại di động,Xiaomi Mi 6X 64GB Ram 6GB Kim Nhung (Đen) - Hàng nhập khẩu + Ốp lưng + Cường lực + Tai nghe,4.620.600 ₫,Kim Nhung Mobile,M&agrave;n h&igrave;nh : 5.99 inch 
lazada.vn,https://www.lazada.vn/products/lenovo-z5-lenovoz5-tai-tho-2018-64gb-ram-6gb-kim-nhung-hang-nhap-khau-i236971724-s302483596.html?search=1,236971724,Lenovo,Điện thoại di động,"Lenovo Z5, LenovoZ5 tai thỏ 2018 64GB Ram 6GB Kim Nhung - Hàng nhập khẩu",3.741.250 ₫,Kim Nhung Mobile,"Màn hình: IPS LCD, 6.2"", Full HD+ "
lazada.vn,https://www.lazada.vn/products/dien-thoai-oppo-a3s-ram-2gb-rom-16gb-hang-phan-phoi-chinh-thuc-i239671845-s306129543.html?search=1,239671845,OPPO,Điện thoại di động,Điện thoại OPPO A3S (RAM 2GB - ROM 16GB) - Hãng Phân Phối Chính Thức,3.370.000 ₫,NamMobile,"Màn hình: IPS LCD, 6.2"", HD+ Hiệu năng đủ để giải trí đơn giản OPPO A3s 32GB được trang bị vi xử lý Snapdragon 450 với 8 nhân đảm bảo thỏa mãn đa số nhu cầu sử dụng hằng ngày và chơi game thông dụng ở mức cấu hình thấp. RAM 2 GB kết hợp với bộ nhớ trong 16 GB thì không quá nhiều tuy nhiên bạn có thể mở rộng thêm qua thẻ nhớ tối đa 256 GB giúp thoải mái lưu trữ dữ liệu hơn. Máy chạy trên giao diện ColorOS 5.1 được tùy biến trên Android 8.1 có nhiều tính năng thuận tiện giúp bạn sử dụng hiệu quả hơn. Thiết kế thời trang với màu sắc sang trọng OPPO A3s sở hữu cho mình vẻ bề ngoài sang trọng và tinh tế không kém gì các thiết bị cao cấp. Các góc cạnh của máy cũng được bo cong mềm mại đem lại cho người dùng cảm giác cầm nắm khá thoải mái cùng phần viền màn hình được hoàn thiện cong 2.5D mang lại trải nghiệm sử dụng tốt hơn. Dung lượng pin tốt Viên pin có dung lượng 4230 mAh giúp bạn sử dụng máy khá thoải mái trong khoảng hơn một ngày. Trên OPPO A3s thì OPPO cũng loại bỏ đi cảm biến vân tay và bạn có thể mở khóa với khuôn mặt cũng có tốc độ rất ấn tượng."
lazada.vn,https://www.lazada.vn/products/dien-thoai-asus-zenfone-4a-ram-3gb32gb-pin-4100mha-fullbox-hang-nhap-khau-i245884209-s315549364.html?search=1,245884209,ASUS,Điện thoại di động,Điện thoại Asus ZenFone 4A ram 3gb/32gb pin 4100mha [Fullbox]- Hàng Nhập khẩu,2.390.000 ₫,Giarequa1,Thương hiệu:Asus 
lazada.vn,https://www.lazada.vn/products/dien-thoai-smartphone-lv6-man-hinh-rong-ket-noi-wifi3g-toc-do-cao-bao-hanh-12-thang-full-box-tang-kem-op-lung-i213251157-s267071818.html?search=1,213251157,LV mobile,Điện thoại di động,"Điện thoại Smartphone LV6 Màn hình rộng, kết nối wifi,3G tốc độ cao- Bảo hành 12 tháng full box+ Tặng kèm ốp lưng",949.000 ₫,Hàng tại kho không lo về giá,THÔNG TIN CHI TIẾT 
lazada.vn,https://www.lazada.vn/products/xiaomi-mi-8-lite-128gb-ram-6gb-hang-phan-phoi-chinh-thuc-i248734228-s326545024.html?search=1,248734228,Xiaomi,Điện thoại di động,Xiaomi Mi 8 Lite 128GB Ram 6GB - Hãng phân phối chính thức,6.849.000 ₫,Hồng Yến mobile,"Sản phẩm chính hãng Digiworld phân phối. Nguyên Seal. Mới 100%. Xiaomi Mi 8 Lite: Thiết kế thời trang, Snapdragon 660, camera kép, giá tốt Tại sự kiện ra mắt, Xiaomi Mi 8 Lite là một trong 2 nhân vật chính. Điện thoại sở hữu thiết kế đẹp mắt, mạnh mẽ với chip Snapdragon 660 và giá bán phải chăng. Xiaomi vừa ra mắt hai điện thoại thông minh cao cấp mới ở Trung Quốc là Mi 8 Pro hoàn toàn mới và Mi 8 Lite. Nếu bạn chưa biết thì Mi 8 là dòng sản phẩm chủ lực của thương hiệu Trung Quốc trong năm 2018 và 2 điện thoại mới này là những biến thể khác nhau so với phiên bản tiêu chuẩn ra mắt trước đây hơn một tháng. Xiaomi Mi 8 Lite như tên gọi sẽ có những cắt giảm về mặt phần cứng và đi kèm với thẻ giá thấp hơn rõ rệt so với phiên bản tiêu chuẩn Mi 8. Nó liệu có thành công như các sản phẩm khác trong dòng hay không? Hãy cùng Hồng Yến mobile trên tay nhanh Xiaomi Mi 8 Lite trong bài viết dưới đây. Thiết kế của Xiaomi Mi 8 Lite rất thời trang Như xu hướng của năm 2018 và học tập ngôn ngữ thiết kế các đàn anh, Xiaomi Mi 8 Lite đi kèm với một thiết kế gradient rất thời trang. Thiết kế này tương tự như những gì chúng ta đã thấy trong một số điện thoại hàng đầu hiện nay đã được tung ra trong năm nay. Đó là một mặt lưng bằng kính được hoàn thiện để mang lại các hiệu ứng chuyển màu khi tiếp xúc ánh sáng ở các góc độ khác nhau ấn tượng. Đây là một cái gì đó hiếm hoi trong phân khúc này. Hiệu ứng màu sắc trên mặt lưng Xiaomi Mi 8 Lite rất ấn tượng Điện thoại thông minh tầm trung Xiaomi Mi 8 Lite sẽ có 3 màu sắc cho người dùng lựa chọn là Twilight Gold, Dream Blue, Deep Space Gray. Phía sau của nó cũng có một thiết lập camera kép và lồi lên một chút so với mặt phẳng chung. Còn ở mặt trước, Xiaomi Mi 8 Lite có một notch trong màn hình nhưng notch là nhỏ hơn so với Mi 8. Đáng nói phần viền bezel xung quanh của điện thoại là khá mỏng. Nó có một notch nhưng nhỏ hơn khá nhiều notch trên Mi 8 Do là phiên bản rút gọn nên Xiaomi Mi 8 Lite không được hỗ trợ bởi một chip Qualcomm hàng đầu. Chipset Snapdragon 845 có mặt trong Mi 8 cao cấp đã được thay thế bằng chipset Snapdragon 660. SoC này không phải mạnh mẽ nhất, nhưng cũng thuộc loại hàng đầu ở phân khúc tầm trung. Trong các thử nghiệm nhanh, Xiaomi Mi 8 Lite vượt qua hầu hết các nhiệm vụ mà mình sử dụng một cách nhẹ nhàng. GPU Adreno trên thiết bị này mạnh mẽ để chạy hầu hết các trò chơi có sẵn trong cửa hàng Google Play. Xiaomi đã cập nhật camera selfie trên điện thoại thông minh Mi 8 Lite mới của mình. Nó bây giờ đi kèm với một camera phía trước 24MP. Thiết bị này được hỗ trợ bởi cảm biến quang học Sony IMX576. Camera selfie tiếp tục đi kèm với sự hỗ trợ của công nghệ AI. Đối với Mi 8 ra mắt đầu năm nay chỉ đi kèm với một camera phía trước 20MP. Camera selfie là một trong những điểm nhấn trên điện thoại Một bổ sung trong Xiaomi Mi 8 Lite là sự hiện diện của một cảm biến vân tay vật lý. Nó là một cảm biến vân tay quang học nằm ở mặt sau của điện thoại thông minh bên trong một vòng kim loại hình tròn ở trung tâm mặt lưng. Ngoài cảm biến vân tay, chiếc điện thoại này cũng đi kèm với tính năng mở khóa khuôn mặt sử dụng camera trước nhận diện chủ sở hữu. Tuy nhiên, Face Unlock của Xiaomi Mi 8 Lite sẽ không an toàn như Mi 8 vì nó không có cảm biến hồng ngoại ở notch. Điều này lý giải cho mức giá rẻ của điện thoại. Cảm biến vân tay được đặt ở mặt lưng của Xiaomi Mi 8 Lite Các thông số kỹ thuật khác của Xiaomi Mi 8 Lite bao gồm một màn hình lớn IPS LCD (không phải OLED) với kích thước 6.26 inch và độ phân giải FHD +. Phía sau của điện thoại là hệ thống camera kép có cảm biến chính 12MP f / 1.9 kết hợp cảm biến phụ 5MP. Cảm biến phụ không phải ống kính góc rộng hay tele mà nó chỉ đơn giản để thu thập thông tin chiều sâu, tạo hiệu ứng độ sâu trường trong chế độ chụp ảnh chân dung. Xiaomi Mi 8 Lite đi kèm với bộ nhớ RAM lên tới 6GB và bộ nhớ trong 128GB. Viên pin của điện thoại Xiaomi Mi 8 Lite sẽ có dung lượng 3350 mAh cùng với tính năng sạc nhanh Quick Charge 4.0, nó sẽ đáp ứng đầy đủ khả năng và nhu cầu sử dụng của bạn trong một ngày."
lazada.vn,https://www.lazada.vn/products/fujitsu-docomo-regza-moi-100-13mp-van-tay-chong-nuoc-i105973818-s138101340.html?search=1,105973818,Fujitsu,Điện thoại di động,"FUJITSU DOCOMO REGZA (Mới 100%, 13MP, Vân tay, chống nước)",600.000 ₫,Di Động Thông Minh Thái Nguyên,Dễ d&agrave;ng sử dụng 
lazada.vn,https://www.lazada.vn/products/dien-thoai-zip8-2-sim-hang-chinh-hang-bao-hanh-12-thang-tang-op-lung-i143195850-s147968963.html?search=1,143195850,Zip Mobile,Điện thoại di động,Điện thoại ZIP8 - 2 SIM - hàng chính hãng - bảo hành 12 tháng - Tặng ốp lưng,969.000 ₫,Tuoi Tre Di Dong,** Gao hàng ngẫu nhiên LV6+ hoặc ZIP8 theo lô hàng về **- MTK 6580 Quad core 1.3Ghz 
lazada.vn,https://www.lazada.vn/products/dien-thoai-man-hinh-tran-vivk-r5-tang-8-tang-tui-chong-nuoc-den-led-usb-quat-usb-ao-mua-jack-chong-bui-khan-lau-op-lung-de-chung-i146668292-s152909810.html?search=1,146668292,VIVK,Điện thoại di động,Điện thoại MÀN HÌNH TRÀN VIVK R5 TẶNG 8 (Tặng Túi Chống Nước + Đèn Led USB + Quạt USB + Áo Mưa + Jack chống bụi + Khăn Lau + Ốp Lưng + Đế Chưng),1.990.000 ₫,HQ Store,TẶNG 8 (Tặng Túi Chống Nước + Đèn Led USB + Quạt USB + Áo Mưa + Jack chống bụi + Khăn Lau + Ốp Lưng + Đế Chưng)THÔNG TIN CHI TIẾT 
lazada.vn,https://www.lazada.vn/products/xiaomi-redmi-6-pro-32gb-ram-3gb-den-shoponline24-cuong-luc-5d-full-man-op-lung-tai-nghe-hang-nhap-khau-i229865206-s291658302.html?search=1,229865206,Xiaomi,Điện thoại di động,Xiaomi Redmi 6 Pro 32GB Ram 3GB (Đen) ShopOnline24 + Cường lực 5D Full màn + Ốp lưng + Tai nghe  - Hàng nhập khẩu,3.050.000 ₫,Shop Online 24 (Hà Nội),"Màn hình: IPS LCD, 5.84"", Full HD+ "
lazada.vn,https://www.lazada.vn/products/sony-xperia-z5-sony-z5-may-bao-zin-bao-chinh-hang-i248219926-s324253861.html?search=1,248219926,Sony,Điện thoại di động,sony xperia z5  /sony z5  máy bao zin bao chính hãng ,2.290.000 ₫,bigphone,"Máy sony z5baođẹp,bao zin . long lanh ,nguyên seal chính hãngfull mọi chức năngbảo hành đầy đủ 12 thángship toàn quốc "
lazada.vn,https://www.lazada.vn/products/dien-thoai-blackberry-leap-ram-2gb-rom-16gb-i251145023-s332510886.html?search=1,251145023,Blackberry,Điện thoại di động,Điện Thoại BlackBerry Leap Ram 2GB Rom 16Gb,999.000 ₫,muasamplus.com,Điện Thoại BlackBerry Leap Ram 2GB Rom 16Gb 
lazada.vn,https://www.lazada.vn/products/dtdd-55-inchs-ips-512-4-gam-cho-android44-ho-tro-gps-mat-mo-khoa-the-sim-kep-3-gam-dien-thoai-thong-minh-i250621272-s331288046.html?search=1,250621272,OEM,Điện thoại di động,ĐTDĐ 5.5 inchs IPS 512 + 4 gam cho Android4.4 Hỗ Trợ GPS Mặt Mở Khóa Thẻ Sim Kép 3 gam Điện Thoại Thông Minh,906.000 ₫,mingrui,"Nó thích nghi với bất kỳ loại độ sáng, từ mạnh đến xấu, và từ ngày nay "
lazada.vn,https://www.lazada.vn/products/xiaomi-mi4-dien-thoai-xiaomi-mi4-i250058226-s329817502.html?search=1,250058226,Xiaomi,Điện thoại di động,Xiaomi Mi4 | Điện thoại Xiaomi Mi4,1.550.000 ₫,smartphonebenre,"-  5S lock cũ, hoặc iPh 5 quốc tế giá từ 3 - 4 triệu  "
lazada.vn,https://www.lazada.vn/products/fujitsu-globe-trotter-f-12c-moi-100-chong-nuoc-i105973815-s138250550.html?search=1,105973815,Fujitsu,Điện thoại di động,"FUJITSU GLOBE-TROTTER (F-12C) (Mới 100%, chống nước)",400.000 ₫,Di Động Thông Minh Thái Nguyên,Dễ dàng sử dụng 
lazada.vn,https://www.lazada.vn/products/dien-thoai-gia-re-zip8-ram-1g-man-hinh-5-inch-tang-kem-damden-ledop-lung-i207066675-s257536126.html?search=1,207066675,Zip Mobile,Điện thoại di động,Điện Thoại Giá Rẻ ZIP8 + Ram 1G Màn hình 5 inch + Tặng kèm đầm+đèn led+ốp lưng,989.000 ₫,Mai Linh Shop.,GIAO NGẪU NHIÊN LV6+ HOẶC ZIP8 THEO LÔ HÀNG 
lazada.vn,https://www.lazada.vn/products/nokia-6300-gold-chinh-hang-full-box-i247226433-s320571121.html?search=1,247226433,No Brand,Điện thoại di động,Nokia 6300 gold chính hãng full box,295.000 ₫,ngocthanha12,Xuất xứ:Hàng chính hãng. 
lazada.vn,https://www.lazada.vn/products/sieu-mong-50-inch-dien-thoai-thong-minh-quad-core-android44-50mp-camera-thong-minh-dual-sim-1-gam-8-gam-dien-thoai-my-cam-i246367746-s316479754.html?search=1,246367746,OEM,Điện thoại di động,"Siêu mỏng 5.0 ""Inch Điện Thoại Thông Minh Quad Core Android4.4 5.0MP Camera Thông Minh Dual SIM 1 gam + 8 gam Điện Thoại MỸ cắm",840.000 ₫,Newworldmall,Tính năng: 
lazada.vn,https://www.lazada.vn/products/dien-thoai-lenovo-z5-64gb-ram-6gb-hang-nhap-khau-i231570083-s294005776.html?search=1,231570083,Lenovo,Điện thoại di động,Điện thoại Lenovo Z5 64GB Ram 6GB - Hàng nhập khẩu,3.740.000 ₫,DigiPhone,"Màn hình: IPS LCD , 6.2 "", 18,7:9 FHD+ "
lazada.vn,https://www.lazada.vn/products/huawei-y6-prime-2018-2gb-16gb-57-1440x720p-snapdragon-425-cpu-13mp8mp-camera-android-80-3000mah-i247635128-s322163724.html?search=1,247635128,Huawei,Điện thoại di động,"Huawei Y6 prime 2018 2GB 16GB 5.7"" 1440x720P Snapdragon 425 CPU 13MP+8MP Camera Android 8.0 3000mAh",2.990.000 ₫,Huawei Flagship Store,"Chính hãng, Nguyên seal, Mới 100% "
